name,d,v,t,f,label,fusion_pred
1902F4004_058,4.1623728479794195,4.261124051633188,4.107555617507909,4.357273004754885,3.0,4.060492414479212
1902F4004_059,4.175814497697412,3.9828796123828694,4.107555617507909,4.742669134947645,3.6,4.091756283482904
1902F4004_060,4.2689495704150175,4.299105309672728,4.107555617507909,4.558391770743982,4.2,4.160472981661486
1902F4004_061,4.267069800444035,4.137090659370521,4.107555617507909,4.320505351235717,4.2,4.069660411790521
1902F4004_062,4.720145211731163,4.786593336923622,4.806133665441904,4.489747210248672,5.6,4.838389772573531
1902F4004_063,4.8999032250456,4.934649795605133,4.890791918020425,4.704228007232675,5.8,5.061582132834458
1902F4004_064,4.536420966899166,4.80661321340167,4.789756993801617,4.848455645595465,6.4,4.845803613252564
1902F4004_065,4.755013971486371,5.024173225540929,4.856874701838489,4.727456469211338,6.4,5.015275306684007
1902F4004_066,4.490638049608116,4.62300790482371,4.738145376203421,4.905005604005352,5.0,4.755661310161102
1902F4004_067,4.518592661052736,3.984427780760691,4.107555617507909,4.620412164356006,4.2,4.223837480220928
1902F4004_068,4.7027556900457865,4.878951958030179,4.877402263690979,4.894886295535452,5.0,4.998885589475493
1902F4004_069,4.160357648375473,4.014937471227935,4.107555617507909,4.467382024459773,4.2,4.023301665376537
1902F4004_070,4.512606039126024,4.664886085997724,4.7680362893575925,4.698634400622964,4.2,4.735622302991348
1902F4004_071,4.76772978040762,5.086050837212738,4.8558305090218985,4.820402924941279,5.2,5.059666050266663
1902F4004_072,4.353780192903611,5.099864947764726,4.916150577838952,4.9932875574193485,5.2,4.908047905250088
1902F4004_073,4.5129656532524836,4.430073168435889,4.771818693317325,4.603494782961181,5.2,4.63108358446976
1902F4004_074,4.207932368954078,4.609683171182568,4.703899644511445,4.684295967292113,4.8,4.512047257720764
1902F4004_075,4.91524009344606,4.74449084041928,4.890576554905543,4.7639921324525485,4.0,5.0312819614114295
1902F4004_076,4.911760975348281,4.959149445037483,4.893629250263012,4.684468867393689,4.0,5.0682261056469216
1902F4004_077,4.205399854666859,4.651589162317525,4.700512128696144,4.359267371245328,4.2,4.430389802522794
1902F4005_001,4.145444103639742,4.099671121036377,4.0912698091816315,4.197471743668952,4.0,4.015062088048437
1902F4005_002,4.187216457507136,4.55504792241992,4.0912698091816315,4.29179715086774,4.0,4.171551725452775
1902F4005_003,4.716694954470616,4.826600349666078,4.781617617065896,4.8105676740364745,4.4,4.965844018260036
1902F4005_004,4.687092989985612,4.627834590467594,4.737839724827492,4.558043443778479,5.2,4.819861663632388
1902F4005_005,4.202430181964014,4.641687526203711,4.712907272662765,4.528543193679421,5.0,4.514472099537071
1902F4005_006,4.793510306855239,4.786118026873801,4.8153621395739465,5.003637011943016,4.2,5.033948020023696
1902F4005_007,4.0926351493941695,3.921324369442421,4.0912698091816315,4.04617876311096,4.0,3.9470504202759664
1902F4005_008,4.094821403078974,4.485966244708726,4.0912698091816315,4.541842997428784,4.8,4.152658528056533
1902F4005_009,4.172532583707177,4.006029592339822,4.0912698091816315,4.397946668364279,4.0,4.035248634616828
1902F4005_010,4.881326521836912,4.740851614314917,4.851783681689011,4.523835632648937,5.0,4.994131217197503
1902F4005_011,4.8432791318210855,5.017781528832165,4.828374711966554,4.642434153424128,5.2,5.067588991477793
1902F4005_012,4.886896565663537,4.943720962125546,4.805665568529265,4.7330465980125815,5.0,5.076696197663333
1902F4005_013,4.870542321849127,5.061980858902816,4.897984670124515,5.1562999886958645,5.0,5.172348694747811
1902F4005_014,4.730552165009319,5.063014596110865,4.969145062615621,4.73330704043817,5.4,5.084486166711988
1902F4005_015,4.092119440080031,4.080280682117786,4.0912698091816315,3.968272853165807,4.6,3.9697715812327408
1902F4005_016,4.741336652860132,5.069351192720112,4.907235769467638,4.67600249605532,5.6,5.06329745076509
1902F4005_017,4.912672520365217,4.931992123788267,4.94618448944924,4.745954044807847,5.0,5.12861642565406
1902F4005_018,4.092050890123375,4.052758927445066,4.0912698091816315,4.337214173920325,3.8,4.003434875686605
1902F4005_019,4.190990960158345,4.683597612307724,4.0912698091816315,4.593723299923711,3.0,4.271391618827911
1902F4005_020,4.0926351493941695,4.087404622452982,4.0912698091816315,4.267489745149178,3.6,4.0010465064564595
1902F4005_021,4.172756790817023,4.288726907178177,4.0912698091816315,4.1832462778294,4.0,4.070835149932019
1902F4005_022,4.1751191667808465,4.161274179468515,4.0912698091816315,4.214476611152205,4.0,4.0437859697265885
1902F4005_023,4.875123281864475,4.613704525650708,4.7122273903397645,4.426249816919432,4.6,4.879082227159382
1902F4005_024,4.896584908447273,4.84330317729014,4.91781357336467,4.438773765852158,5.2,5.0335445384312045
1902F4005_025,4.291013245679484,3.9407641900890207,4.0912698091816315,4.124276361805334,4.2,4.036539477006633
1902F4005_026,4.699112981525272,5.100109662325116,4.795922434900935,4.811520938427101,5.4,5.035541411367158
1902F4005_027,4.895359180167619,5.167252435758946,4.928656835070792,4.993110160839228,5.4,5.1969045354237124
1902F4005_028,4.0926351493941695,4.1075641888402155,4.0912698091816315,4.260640097695171,4.2,4.004477281620585
1902F4005_029,4.9002734314243295,4.878237934666734,4.953645544701229,4.6141177503675594,5.2,5.089879728556449
1902F4005_030,4.208210261343849,4.795434951603184,4.0912698091816315,4.364290092775452,4.4,4.273218353984914
1902F4005_031,4.193774646649698,4.771801962228558,4.0912698091816315,4.5476889272343985,4.2,4.292730604375206
1902F4005_032,4.718172533856658,4.588612944119282,4.716233897049886,4.863455039433365,3.6,4.8753877104919825
1902F4005_033,4.531492631306849,5.051040763618237,4.7021745549175025,4.199230404796955,4.6,4.7663658205293995
1902F4005_034,4.715389840505828,5.055804179461564,4.770329439942786,4.584619985112949,5.0,4.982937156376487
1902F4005_035,4.810077796068317,4.967652052341368,4.751746328960424,4.6484336246609645,5.0,5.013393685772074
1902F4005_036,4.70380191897606,4.997200171962889,4.73728030903803,4.5372412532760364,5.4,4.938677960865561
1902F4005_037,4.155187089813418,4.471871138756608,4.0912698091816315,4.133709879581871,4.2,4.108072472388692
1902F4005_038,4.902938488704338,4.981824616573508,4.798037539419513,4.735253999128108,5.4,5.090935859065374
1902F4005_039,4.909983190062724,5.0230425173238284,4.721962607580629,4.76480267887749,6.2,5.0826572746340934
1902F4005_040,4.502354180764589,4.771872456546987,4.734276517712544,4.303449776957663,5.0,4.699289264327723
1902F4005_041,4.705645795814994,4.859189041822594,4.0912698091816315,4.2496477078958135,4.8,4.557093465618814
1902F4005_042,4.498138822398672,4.697224862896546,4.0912698091816315,4.168030962902417,4.6,4.366388991228543
1902F4005_043,4.708994409136876,4.876247412635578,4.781762999705623,4.605234697289822,4.4,4.938041535071892
1902F4005_044,4.741010482667227,5.047663817745668,4.868469938292011,4.741075269813143,5.4,5.056914655322034
1902F4005_045,4.0926351493941695,4.035597642788452,4.0912698091816315,4.002548313482765,4.4,3.963633753576655
1902F4005_046,4.7147021339535815,4.916897739483644,4.795982189545657,4.827944096095891,4.6,4.998869322225302
1902F4005_047,4.230063945392227,4.962512214349921,4.940383969444894,4.725111291860313,5.2,4.766112259454622
1902F4005_048,4.906169494244168,4.933987767911415,4.795228159707862,4.640911940582088,5.0,5.062906124482472
1902F4005_049,4.0926351493941695,4.042406570339802,4.0912698091816315,4.149428577661115,4.0,3.9776379827664208
1902F4005_050,4.5126438644699824,4.749984375198497,4.0912698091816315,4.412534489208939,5.8,4.438633469669155
1902F4005_051,4.187878861372455,4.531716014459151,4.0912698091816315,4.2498897821752895,4.8,4.1578526699644645
1902F4005_052,4.172756790817023,4.031016666862589,4.0912698091816315,4.096609635021629,4.0,4.000263867340697
1902F4005_053,4.6650319207182855,4.872259944834626,4.828358409630521,4.7608447899063675,4.8,4.959957099785472
1902F4005_054,4.891257319780561,5.008946072909974,4.824006646563004,4.864428167161285,4.8,5.120147214352561
1902F4005_055,4.095906189987098,4.046841617659984,4.0912698091816315,4.203658439324773,4.0,3.985750332731935
1902F4005_056,4.718653533882429,4.872640239413557,4.7538561238890145,4.562190184020039,2.8,4.922590662377352
1902F4005_057,4.678447527069129,4.559782565303843,4.707962883026905,4.610454970866528,3.6,4.790402138240215
1902F4005_058,4.693851570600557,4.25274598736931,4.0912698091816315,4.358786437617349,3.4,4.379024588735709
1902F4005_059,4.0926351493941695,4.0045140223910485,4.0912698091816315,4.357287205794024,3.8,3.996931786508627
1902F4005_060,4.68268919302689,4.567003585493206,4.0912698091816315,4.3774302447905935,4.6,4.474506011505433
1902F4005_061,4.821194068593408,4.981018135158636,4.817856663380296,5.066141143092748,5.2,5.105238528711676
1902F4005_062,4.092050890123375,3.989523130046502,4.0912698091816315,4.182393369782981,4.0,3.9709319624183324
1902F4005_063,4.205984488448884,4.191381658129897,4.0912698091816315,4.275519434090014,3.8,4.0735973652617
1902F4005_064,4.172324295321057,4.263125459301137,4.0912698091816315,4.1372348717962115,4.0,4.0580885203628565
1902F4005_065,4.695931268716262,4.693163640035546,4.711453783453052,4.453369746199403,3.0,4.812700813616702
1902F4005_066,4.659665193786595,4.743856573574342,4.718335627857908,4.4795253971573405,5.0,4.816812117065603
1902F4005_067,4.912895902027126,4.85370584224771,4.936639759788964,4.913880612542404,5.8,5.129833583035482
1902F4005_068,4.5136753791272435,4.590082438015747,4.736312464314111,4.341223242869271,5.6,4.655034519809913
1902F4005_069,4.6927175164641985,4.976795464654846,4.734828617235815,5.142305963486109,5.6,5.023078983547526
1902F4005_070,4.394867930224983,4.111612098285375,4.0912698091816315,4.2509925241821325,5.0,4.144498523900747
1902F4005_071,4.711850175452224,4.715662242095499,4.7896187825232195,4.615580689030865,5.4,4.8955008713784816
1902F4005_072,4.882082683497536,4.9597396357752945,4.0912698091816315,4.888704042065205,6.0,4.804516289517119
1902F4005_073,4.393572871564494,4.02850803979297,4.0912698091816315,4.072670074238375,4.6,4.099531299084568
1902F4005_074,4.747668748832085,4.975932522788474,4.986035567490495,4.998458301963446,5.2,5.112620259916779
1902F4005_075,4.3208852960129205,5.108594526156164,4.988678096136542,4.86351608315021,5.6,4.898553564438894
1902F4005_076,4.394867930224983,3.9671871295510384,4.0912698091816315,4.141746545573101,4.4,4.095080290846095
1902F4005_077,4.114836440794493,4.422489721587789,4.69036947843463,4.438172132279541,4.4,4.366892670368452
1902F4005_078,4.172756790817023,3.9763999569197734,4.0912698091816315,4.39635946216817,4.0,4.028992891405057
1902F4005_079,4.277652110262884,4.374517555724341,4.0912698091816315,4.3724275293963375,4.0,4.1754588598757
1902F4005_080,4.700660259147369,4.668394832298933,4.854900750689616,4.664180122679827,3.0,4.908998402376169
1902F4005_081,4.739574742337284,4.910704530414787,4.78639789804907,4.604394394587087,5.2,4.96602634450736
1902F4005_082,4.755207514064407,5.0736863172678985,4.9322032439746,4.764392663434439,6.2,5.093093066591764
1902F4005_083,4.5076822555667855,4.543719262521873,4.0912698091816315,4.330607380957951,5.2,4.351408691183063
1902F4005_084,4.720495593344711,5.026686510258548,4.8972306329360675,4.954422595215901,5.8,5.081938240485824
1902F4005_085,4.488599652063883,4.075265738296054,4.0912698091816315,4.125683669537601,4.8,4.168801319350413
1902F4005_086,4.095906189987098,4.0925203486035215,4.0912698091816315,4.3642731825442524,4.0,4.017509569351798
1902F4005_087,4.783636619155112,4.834537186299935,4.916343750311555,4.662477568088944,3.8,5.02327945778778
1902F4005_088,4.884792629318946,4.975943563654737,4.762910898437608,4.749280305477384,5.2,5.072095652487911
1902F4005_089,4.483296031986152,4.0567154528759435,4.0912698091816315,4.0851708746295055,4.2,4.1559108662712125
1902F4005_090,4.205615401553147,4.631527256638731,4.0912698091816315,4.265426885278244,4.0,4.200632061369405
1902F4006_001,4.1379072603619775,4.554394834939586,4.109051551189511,4.392890721547294,4.0,4.141335244643493
1902F4006_002,4.263015869698217,4.73848694288465,4.775534990616971,4.837578376089848,4.4,4.6264988787551
1902F4006_003,4.696000765659862,4.672004985654212,4.805072806794962,4.8360009832854,4.6,4.870251396603557
1902F4006_004,4.68166754396743,4.813295398867184,4.765653246397886,4.548997473525992,5.2,4.842968177060131
1902F4006_005,4.899922485578144,4.846348460748772,4.883778008454785,5.169738004558371,4.8,5.100078550666794
1902F4006_006,4.137298981469081,4.271709409418519,4.109051551189511,4.293893404728083,4.0,4.039282938932097
1902F4006_007,4.184805799378533,4.232887872497795,4.109051551189511,4.50642862999081,4.8,4.077648447935914
1902F4006_008,4.1379072603619775,4.208217317897888,4.109051551189511,5.150056036452963,4.6,4.184881532001976
1902F4006_009,4.288092016226579,4.490217491291487,4.109051551189511,5.078255656159605,4.2,4.322915643926915
1902F4006_010,4.8670870700147715,4.799831910136239,4.867238492033841,5.097322298950893,5.2,5.060209142706924
1902F4006_011,4.889696072589617,4.908310039667115,4.855553671670481,4.744245512646508,5.2,5.051811246852436
1902F4006_012,4.882241917450364,4.874728396288145,4.750885335504951,4.70786406043142,5.6,4.9943551279199925
1902F4006_013,4.720367975983232,4.916991183567891,4.92415407654957,5.11723270094871,5.6,5.04730679965881
1902F4006_014,4.699970752763637,4.838234583046137,4.764256171352751,5.2034436690835,5.8,4.966872467675168
1902F4006_015,4.863555847261811,4.724830907378734,4.109051551189511,5.049998396622403,5.2,4.717510423709278
1902F4006_016,4.538302724057111,4.721317798427001,4.109051551189511,5.029643670088254,5.0,4.531577611709713
1902F4006_017,4.693851732119408,4.767323302608822,4.768228179315171,4.68115832842145,6.4,4.860497889186967
1902F4006_018,4.6798799356668805,4.7088832776169856,4.750849880946024,5.14787103651117,5.8,4.901047053021844
1902F4006_019,4.137298981469081,4.241253844210861,4.109051551189511,5.245154344109676,4.4,4.216478861761373
1902F4006_020,4.137298981469081,4.613081844266571,4.109051551189511,5.2029201452412766,4.2,4.3200910822989504
1902F4006_021,4.290390273543891,4.066946661172478,4.109051551189511,4.410427696056016,4.0,4.065362051468978
1902F4006_022,4.194609397416442,4.3045374086496,4.109051551189511,4.294251028247135,4.2,4.071559784617787
1902F4006_023,4.87105633439598,4.722057827024412,4.109051551189511,4.498329509145179,5.0,4.625025750905584
1902F4006_024,4.879096498831926,4.7392954823561375,4.806874119612199,4.958476273452291,5.2,5.008504228750515
1902F4006_025,4.289126093300467,4.478306496257572,4.109051551189511,5.126565349930166,4.2,4.330069556447829
1902F4006_026,4.691349986078593,4.9827393823858595,4.684086575073748,4.899319294719182,3.0,4.936135149967428
1902F4006_027,4.811774833412108,4.685655105112483,4.750849880946024,5.010265867130135,5.0,4.9436328459015755
1902F4006_028,4.880724456514379,4.58798081776609,4.765239903550747,4.943328631186421,5.6,4.938763557036277
1902F4006_029,4.949945342653535,4.985572626989146,4.904358100822805,5.051893413722707,5.0,5.15307321874985
1902F4006_030,4.920824265255916,4.9987193361141,4.962154756748841,4.976314324302311,6.2,5.153766098648706
1902F4006_031,4.421537225225226,4.0710297718210535,4.109051551189511,5.225162546286674,4.4,4.294338545300742
1902F4006_032,4.681251517834053,4.514090392846912,4.813193676813931,4.599707510054774,2.8,4.761463757371258
1902F4006_033,4.137420514523194,4.0269963497127454,4.109051551189511,4.622669358628865,3.8,4.027466252595981
1902F4006_034,4.282950309596734,4.507261856037467,4.109051551189511,4.5998240923944635,4.0,4.2274791042961795
1902F4006_035,4.66957267312869,4.714665433787813,4.790365034807595,4.859826878362606,4.8,4.869087287887103
1902F4006_036,4.710937919394247,4.924998254665935,4.849066420979757,5.112673425827548,4.8,5.019753856201346
1902F4006_037,4.6995318713593806,4.644945178129183,4.815717368992388,4.887697425014311,5.8,4.875348684704339
1902F4006_038,4.896478283368074,4.9648257695619,4.795744769804811,4.287018052142821,5.8,4.960580456474644
1902F4006_039,4.873602166874787,4.718941184222923,4.766046242135715,4.638604564202559,4.2,4.930819354170906
1902F4006_040,4.4212453848844255,4.142592242046512,4.109051551189511,5.134506512292127,3.8,4.293754116478271
1902F4006_041,4.8821292618676715,4.885903190763085,4.865955123868671,4.386299963820684,5.2,4.97619880058595
1902F4006_042,4.137298981469081,4.1689064357647325,4.109051551189511,4.751402730853075,3.8,4.085556953001826
1902F4006_043,4.1940075646663795,4.485921338098231,4.109051551189511,4.968907982244977,4.0,4.251746843145754
1902F4006_044,4.920479566456283,4.441363885287261,4.806238780459538,4.401444440394468,4.8,4.821412251880327
1902F4006_045,4.744199851731047,4.924235474678948,4.978407283667614,4.58384855922586,5.8,4.9987012960371375
1902F4006_046,4.521925745015225,4.000789443828903,4.109051551189511,4.737283095101982,3.8,4.223402294062453
1902F4006_047,4.891391532488603,4.468684466086099,4.773368228631664,4.744787523323948,5.4,4.8702355758100895
1902F4006_048,4.702147191092443,4.67767664782289,4.109051551189511,4.864486682526086,4.8,4.579651751012374
1902F4006_049,4.670638968793757,4.5730596928627785,4.788607728362307,4.443970452972117,3.8,4.735981534285077
1902F4006_050,4.855704752999841,4.451478695185076,4.743382986839345,4.238235474711478,3.0,4.733132765474428
1902F4006_051,4.281207929092834,4.907629481999996,4.843809853242597,4.355622340709145,4.0,4.635064015070235
1902F4006_052,4.537722144126157,4.200512559965284,4.109051551189511,4.4540735762762464,4.2,4.238672612147647
1902F4006_053,4.897897751851291,4.495556572999894,4.815593643113482,4.282290991463736,4.6,4.808869427101509
1902F4006_054,4.719365386685225,4.823061899844463,4.826619967601502,4.219620353580229,5.2,4.821854856311757
1902F4006_055,4.137438159437863,4.09034745517067,4.109051551189511,4.098811334843324,4.0,3.976507550781984
1902F4006_056,4.914956777386311,5.062136745797981,4.904635438506222,4.422430609333145,4.6,5.061183972504348
1902F4006_057,4.137298981469081,4.23393776486493,4.109051551189511,4.121839756784127,4.0,4.011876525997922
1902F4006_058,4.232632029668805,4.6194178996629685,4.109051551189511,4.130662766166862,4.0,4.171280670885769
1902F4006_059,4.1938959171065715,4.047870543182919,4.109051551189511,4.176455962759186,4.0,3.993492872675919
1902F4006_060,4.2808355863191325,4.502261305816272,4.109051551189511,4.212604521232325,4.0,4.163207221757778
1902F4006_061,4.697436146707758,4.903004390249446,4.751681808732512,4.506956125312714,3.4,4.868811042133743
1902F4006_062,4.883276886886348,4.739643199586865,4.84573517510165,4.555609341109763,3.6,4.956544399263384
1902F4006_063,4.714203288939118,4.622858237924953,4.734340055867537,4.8397049030726045,4.6,4.834154834529717
1902F4006_064,4.137298981469081,4.306851616625671,4.109051551189511,4.437219081034377,4.0,4.068665857705724
1902F4006_065,4.711478123134448,4.73094718790277,4.766364161516037,4.277830918805832,4.4,4.773774367250635
1902F4006_066,4.941311791902077,4.9767938707918615,4.861319248203853,4.679812641381139,5.2,5.084782898151349
1902F4006_067,4.4223983226738115,4.089313926305737,4.109051551189511,4.366869042953474,4.2,4.129329206077176
1902F4006_068,4.696160537436763,4.835217090268773,4.109051551189511,4.13040682336087,4.4,4.4998460874609165
1902F4006_069,4.523443693048053,4.335494986963143,4.109051551189511,4.0403612629746295,4.2,4.214574315091478
1902F4006_070,4.70877647808849,4.8181592688223684,4.738078524882341,4.3178329678325005,3.8,4.800383535146158
1902F4006_071,4.137298981469081,4.358249734592318,4.109051551189511,4.105732171024481,3.8,4.0445989228302155
1902F4006_072,4.711379575213664,4.5924318215411635,4.7962748983380425,4.427474560022029,2.8,4.7665943770106445
1902F4006_073,4.137298981469081,4.234686472324119,4.109051551189511,4.121566922309513,3.6,4.012047206145245
1902F4006_074,4.1938959171065715,4.084404679422815,4.109051551189511,4.204945367950603,4.0,4.004060403128635
1902F4006_075,4.695690261013266,4.867545965092878,4.775629454871381,4.338095506331371,4.8,4.829828234654355
1902F4006_076,4.869239922852302,4.773435262525137,4.792170729235953,4.651861428805848,4.8,4.95994871598751
1902F4006_077,4.780617659680023,4.963358883413453,5.030507515316467,4.759347498492149,5.8,5.074259325848722
1902F4006_078,4.232441584580652,4.234332178774875,4.109051551189511,4.161646677576718,4.2,4.052685398784456
1902F4006_079,4.690092794055298,4.769733253707615,4.771794676638881,4.456613287539457,3.4,4.815761384827607
1902F4006_080,4.137298981469081,4.3289162686096265,4.109051551189511,4.132077385538692,4.0,4.038456535484338
1902F4006_081,4.667590547448284,4.4590671102220645,4.109051551189511,4.301130977521619,4.4,4.376492041112443
1902F4006_082,4.27092585342859,4.7073755357159515,4.816953725049607,4.6021620067797375,3.8,4.592896486654506
1902F4006_083,4.137298981469081,4.2361572490333375,4.109051551189511,4.204988880106104,3.8,4.0199297542662515
1902F4006_084,4.658408935409712,4.9568464710308255,4.109051551189511,4.467920744232748,3.6,4.5813581565020876
1902F4006_085,4.90762955748327,5.055934295865314,4.841214838220124,4.725223919255356,4.8,5.093184200013676
1902F4006_086,4.137298981469081,4.272529164905637,4.109051551189511,4.627236542464946,4.0,4.090309150152452
1902F4006_087,4.137298981469081,4.404570768442871,4.109051551189511,4.496903442233173,3.8,4.107748039904653
1902F4006_088,4.1938288441423195,4.484041760164977,4.109051551189511,4.232500896543172,4.0,4.1196861454983855
1902F4006_089,4.715970807578094,4.910233099451627,4.840244179621762,4.478316723545474,4.8,4.910152981810326
1902F4006_090,4.7155101954786565,4.840405523120782,4.9164254207140505,4.533158418630228,4.8,4.926002639418223
1902F4006_091,4.689603085588817,4.6783514724390605,4.109051551189511,4.357274360593836,5.4,4.47831295330158
1902F4006_092,4.251247435026278,4.432226383311528,4.109051551189511,4.025242608439602,4.0,4.106570591183101
1902F4006_093,4.667705409368017,4.479099309589819,4.109051551189511,4.618121924444948,5.6,4.44036298930466
1902F4006_094,4.906796453483715,5.138549435989319,4.90636330098055,4.9842768911250195,6.2,5.166743544867245
1902F4006_095,4.5376101206130945,4.792772630032142,4.109051551189511,4.453491467570529,4.8,4.448166028350461
1902F4006_096,4.719104862554895,5.0135849764515985,4.8478152781775785,4.975218994525242,5.8,5.0326033374022545
1902F4006_097,4.541876843912334,4.153091048690953,4.109051551189511,4.647111032760902,4.4,4.261030093005792
1902F4006_098,4.138186488280059,4.433247786957609,4.109051551189511,4.340837399154423,4.4,4.093870664303638
1902F4006_099,4.1940075646663795,4.594848980980988,4.109051551189511,4.375285925909219,4.0,4.17740793419743
1902F4006_100,4.710177856507597,4.709917996172051,4.826028589302432,4.447186251873416,4.8,4.825528516680719
1902F4006_101,4.931208972844331,4.932092238591477,4.900204179137709,4.562870777420023,5.2,5.059083728733548
1902F4006_102,4.747719135944011,5.111254799760787,4.888790771872428,4.709431784114645,5.2,5.047416290319914
1902F4006_103,4.2391262361853155,4.917120081315073,4.810555762951743,5.11176465634578,3.8,4.7361319767723975
1902F4006_104,4.137298981469081,4.677918545663441,4.109051551189511,4.7469138345290585,3.6,4.246473904788005
1902F4006_106,4.5424469465009905,4.58777059640253,4.794369403687666,4.5172771788302795,2.4,4.68298153056983
1902F4006_107,4.239457074083495,4.34170935666361,4.109051551189511,4.274146451515912,4.0,4.099656599091198
1902F4006_108,4.820168632346018,4.713739801275473,4.743595897274863,4.321926108636105,3.4,4.827666847247644
1902F4006_109,4.856054346744518,5.018689882756032,4.821880297549248,4.831224978889371,2.4,5.070839418259991
1902F4006_110,4.232562375849678,4.382349923853515,4.109051551189511,4.550611421919459,4.0,4.151671672552882
1902F4006_111,4.689630647574698,4.728259813595287,4.72873624602306,4.379638524055606,3.4,4.766334682576063
1902F4006_112,4.678931076619021,4.667037633867073,4.109051551189511,4.503923811963011,5.0,4.494425252492355
1902F4006_113,4.138517892077724,4.358425218529097,4.109051551189511,4.1970890455805785,3.8,4.053713759168171
1902F4006_114,4.415890641116143,4.2090636324774255,4.109051551189511,4.186235920666158,3.8,4.135202179672026
1902F4006_115,4.421375481184113,4.0475381520036,4.109051551189511,4.140095680371055,3.8,4.090304767826352
1902F4006_116,4.137298981469081,4.636283329509783,4.109051551189511,4.301289933812218,3.8,4.156655175823548
1902F4007_001,4.086555046587729,4.442884128833705,4.095193994815417,4.273337924234939,4.2,4.087058788454297
1902F4007_002,4.247531617976258,4.750473016855423,4.095193994815417,4.5021404358473625,4.4,4.298463301373159
1902F4007_003,4.719577731638799,4.981137971754963,4.7751348598792385,4.9072827161630475,4.8,5.0056638077083635
1902F4007_004,4.746252141995204,5.037383070286299,4.924701665345076,5.105003934299815,5.8,5.103281841359847
1902F4007_005,4.078228491072697,4.241814154252005,4.095193994815417,4.270591978636907,4.2,4.030025103641799
1902F4007_006,4.860741905796347,4.911532253504501,4.743426544229039,5.025031571339845,5.0,5.055777446296829
1902F4007_007,4.298476801958789,5.134330528685056,4.890985819149964,4.7820420933840735,6.0,4.84479597745915
1902F4007_008,4.184398286880174,4.5612530573269305,4.095193994815417,4.683158599169856,5.2,4.246565427849237
1902F4007_009,4.263704436757055,4.363312279089395,4.095193994815417,4.3728799165029155,4.4,4.157392617330546
1902F4007_010,4.879098720495896,5.048826896920466,4.859770842513282,4.78412734992827,4.8,5.103807411884783
1902F4007_011,4.922906220037243,5.045759162798796,4.874167320562179,4.941148225455208,5.6,5.1456314050074665
1902F4007_012,4.520243960945325,4.095011737147852,4.095193994815417,4.39883017875773,4.8,4.218620373571823
1902F4007_013,4.877588979759841,4.8570143867627635,4.725248948601975,4.558151700311444,4.8,4.960652703045702
1902F4007_014,4.736052418543479,5.034197815018802,4.728593703866929,4.523775012433781,5.2,4.936517147345634
1902F4007_015,4.931148011990322,5.095609385180747,4.888148647871632,4.877843354098925,5.6,5.155837433350734
1902F4007_016,4.520383945002353,4.071005976299784,4.095193994815417,4.159762805564647,4.0,4.1722048071214966
1902F4007_017,4.162864829362409,4.08138179534935,4.095193994815417,4.151128278945854,4.0,4.009752546403965
1902F4007_018,4.259279792530628,4.390833126439944,4.095193994815417,4.2071558187710565,3.6,4.135324913954734
1902F4007_019,4.960206725465961,5.103047293846088,4.925573845768421,4.791913117230488,5.4,5.166109282749526
1902F4007_020,4.962967518530393,5.114080687304266,4.957827490278122,4.872717168042601,6.0,5.187750121818435
1902F4007_021,4.393133695132368,4.129064822832333,4.095193994815417,4.425411911376798,4.4,4.166299655554077
1902F4007_022,4.795939754165788,5.187452944299139,4.974150032707742,4.863932177045863,6.4,5.14356283607318
1902F4007_023,4.498276696815719,4.204737036158768,4.095193994815417,4.58882017192587,5.0,4.276706027779779
1902F4007_024,4.498768675083794,4.399795064527505,4.095193994815417,4.76984599992263,4.8,4.377795465813646
1902F4007_025,4.708989373787434,4.889510617874073,4.095193994815417,4.51767800850942,5.0,4.596705421193572
1902F4007_026,4.543672150829137,4.816114922397774,4.707435418955789,4.395059935726164,5.4,4.727187102063766
1902F4007_027,4.654696840495978,4.77467221051693,4.749517707785866,4.563096154519494,4.0,4.8329974364543
1902F4007_028,4.074488186237173,4.014298918628039,4.095193994815417,4.785859181524952,4.0,4.080257068155574
1902F4007_029,4.696556114816608,4.4920199688097355,4.720263874964792,4.585732055749542,3.8,4.753590873431234
1902F4007_030,4.725575489045913,5.067328760629798,4.780920919460666,4.595866808748502,3.8,4.976354178291732
1902F4007_031,4.072557176764755,3.9576848757306196,4.095193994815417,4.383022931501903,4.0,3.9848816852777103
1902F4007_032,4.189897699245789,4.256588730331381,4.095193994815417,4.447393852502344,4.0,4.108216073231712
1902F4007_033,4.901697046706553,4.873279021065938,4.871091564195358,4.675557069747982,4.2,5.05263371863392
1902F4007_034,4.951699440633365,5.1650664113662765,4.899692539206748,5.001346415823961,6.0,5.192091900162948
1902F4007_035,4.078228491072697,4.168351619497183,4.095193994815417,5.052249868089939,4.0,4.186617749154308
1902F4007_036,4.782249845027284,5.1232101896127125,4.8729831679911575,4.851138610981188,6.4,5.094389463435798
1902F4007_037,4.395546971812243,3.983187367099119,4.095193994815417,4.410409754992733,4.2,4.129213402986246
1902F4007_038,4.16463894588765,4.264328730441602,4.095193994815417,4.198605245794852,4.0,4.058723435931993
1902F4007_039,4.886371932566222,4.915966997117463,4.704916722788335,4.418815819945488,4.6,4.941688959520963
1902F4007_040,4.754444907228692,5.0802971552083545,4.827650377834548,5.005990552139111,5.4,5.07791820782813
